cid,syno
145742,"L-Proline, from non-animal source, meets EP, USP testing specifications, suitable for cell culture"
54675866,"3,4-dihydroxybenzoate"
54675866,1ykp
54675866,NSC16631
54675866,DB03946
54675866,4-10-00-01459 (Beilstein Handbook Reference)
54675866,SMR000528167
54675866,C00230
54675866,D-3487
54675866,2buv
54675866,"4,5-dihydroxybenzoate"
54675866,"3,4-DHBA"
54675866,37580_FLUKA
54675866,CHEBI:36241
54675866,TULIP017459
54675866,AIDS002961
54675866,AIDS082396
54675866,AIDS-002961
54675866,AIDS-082396
54675866,c0120
54675866,"Benzoic acid, 3,4-dihydroxy- (9CI)"
54675866,Q27104346
138113846,
16090911,Przewalskin A
16102114,Przewalskin B
16102114,CHEBI:66785
16102114,Q27135416
16102114,"(1R,10R,13R)-13-hydroxy-5,5-dimethyl-15-propan-2-yl-11-oxatetracyclo[8.6.0.01,13.04,9]hexadeca-8,15-diene-12,14-dione"
11566132,Przewalskin C
11566132,"(9S,11S)-9-Methoxy-12,12-dimethyl-6-propan-2-yltricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7-tetraene-4,5-diol"
101375853,Przewalskin D
101375853,CHEMBL4870967
622085,Przewaquinone B
622085,76829-01-1
622085,"1-(Hydroxymethyl)-6-methylphenanthro[1,2-b]furan-10,11-dione"
622085,CHEMBL4070130
622085,SCHEMBL16152288
622085,CETREAVXUDHZGK-UHFFFAOYSA-N
622085,"1-(Hydroxymethyl)-6-methylphenanthro[1,2-b]furan-10,11-dione #"
124307629,
126072,Tanshindiol C
126072,97465-71-9
126072,Przewaquinone D
126072,Przewaquinone E
126072,96839-30-4
126072,CHEMBL3287734
126072,"(6R,7R)-6,7-dihydroxy-1,6-dimethyl-8,9-dihydro-7H-naphtho[1,2-g][1]benzofuran-10,11-dione"
126072,"Phenanthro[1,2-b]furan-10,11-dione, 6,7,8,9-tetrahydro-6,7-dihydroxy-1,6-dimethyl-, (6R,7R)-(-)-"
126072,SCHEMBL14417695
126072,DTXSID30914287
126072,BDBM50017292
126072,AKOS040762395
126072,MS-24549
126072,HY-122936
126072,CS-0090502
126072,"6,7-Dihydroxy-1,6-dimethyl-6,7,8,9-tetrahydrophenanthro[1,2-b]furan-10,11-dione"
126072,"Phenanthro(1,2-b)furan-10,11-dione, 6,7,8,9-tetrahydro-6,7-dihydroxy-1,6-dimethyl-"
126073,Przewaquinone F
126073,"Phenanthro(1,2-b)furan-10,11-dione, 6,7,8,9-tetrahydro-7-hydroxy-6-(hydroxymethyl)-1-methyl-"
126073,96839-31-5
126073,"7-hydroxy-6-(hydroxymethyl)-1-methyl-6,7,8,9-tetrahydronaphtho[1,2-g][1]benzofuran-10,11-dione"
126073,DTXSID70914286
126073,"7-hydroxy-6-(hydroxymethyl)-1-methyl-6,7,8,9-tetrahydrophenanthro[1,2-b]furan-10,11-dione"
44584096,reptoside
44584096,53839-03-5
44584096,"[(1S,4aS,7S,7aS)-4a-hydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[c]pyran-7-yl] acetate"
44584096,CHEMBL518538
10168,Rhein
10168,478-43-3
10168,Monorhein
10168,Rhubarb Yellow
10168,Rheic acid
10168,Cassic acid
10168,"4,5-Dihydroxyanthraquinone-2-carboxylic acid"
10168,"4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracene-2-carboxylic acid"
10168,Chrysazin-3-carboxylic acid
10168,"1,8-Dihydroxy-3-carboxyanthraquinone"
10168,Rheinic acid
10168,NSC 38629
10168,"1,8-Dihydroxyanthraquinone-3-carboxylic acid"
10168,dipropionyl rhein
10168,"4,5-dihydroxy-9,10-dioxoanthracene-2-carboxylic acid"
10168,"9,10-Dihydro-4,5-dihydroxy-9,10-dioxo-2-anthracenecarboxylic acid"
10168,"2-Anthracenecarboxylic acid, 9,10-dihydro-4,5-dihydroxy-9,10-dioxo-"
10168,C15H8O6
10168,MFCD00009618
10168,CCRIS 5129
10168,EINECS 207-521-4
10168,"Rhein (1,8-dihydroxy-3-carboxyl anthraquinone)"
10168,UNII-YM64C2P6UX
10168,BRN 2222155
10168,YM64C2P6UX
10168,MLS000069639
10168,CHEBI:8825
10168,"2-Anthroic acid, 9,10-dihydro-4,5-dihydroxy-9,10-dioxo-"
10168,"4,5-Dihydroxy-2-anthraquinonecarboxylic acid"
10168,DTXSID4026000
10168,"4,5-DiOH-anthraquinone-2-COOH"
10168,"9,10-Dihydro-4,5-dihydroxy-9,10-dioxoanthracene-2-carboxylic acid"
10168,NSC-38629
10168,SMR000058210
10168,"1,8-DIHYDROXY-3-CARBOXYL ANTHRAQUINONE"
10168,4-10-00-04088 (Beilstein Handbook Reference)
10168,"9,10-Dihydro-4,5-dihydroxy-9,10-dioxo-2-anthroic acid"
10168,Rhein(Monorhein)
10168,Rhein - Monorhein
10168,RHN
10168,"Rhein,(S)"
10168,Rhein; Rhubarb Yellow
10168,"Rhein, technical grade"
10168,4ie7
10168,ST057726
10168,regid855879
10168,RHEIN [INCI]
10168,RHEIN [MI]
10168,"Rhein, analytical standard"
10168,"1,8-dihydroxy-3-carboxyl-9,10-anthraquinone"
10168,D0M2TY
10168,SCHEMBL25253
10168,"US9238626, Rhein"
10168,cid_10168
10168,MLS006011744
10168,CHEMBL418068
10168,DTXCID606000
10168,MEGxp0_001866
10168,"4,5-dihydroxy-9,10-dioxo-anthracene-2-carboxylic acid"
10168,ACon1_000217
10168,BDBM32021
10168,BCP28202
10168,HY-N0105
10168,NSC38629
10168,Tox21_201098
10168,"4,5-Dihydroxy-9,10-dioxo-9,10-dihydroanthracene-2-carboxylicacid"
10168,BBL009695
10168,C15-H8-O6
10168,LMPK13040015
10168,LS-129
10168,s2400
10168,STL141046
10168,AKOS005259272
10168,AC-7978
10168,CS-5239
10168,CS-T-41737
10168,DB13174
10168,NCGC00018199-01
10168,NCGC00018199-02
10168,NCGC00018199-03
10168,NCGC00018199-04
10168,NCGC00018199-05
10168,NCGC00018199-06
10168,NCGC00018199-07
10168,NCGC00023342-03
10168,NCGC00023342-04
10168,NCGC00258650-01
10168,AM807834
10168,AS-11635
10168,CAS-478-43-3
10168,SY051290
10168,D3986
10168,FT-0645050
10168,FT-0674401
10168,"4, 5-Dihydroxyanthraquinone-2-carboxylic acid"
10168,"2-Anthraquinonecarboxylic acid, 4,5-dihydroxy-"
10168,EN300-303248
10168,"DIHYDROXY-3-CARBOXYLANTHRAQUINONE, 1,8-"
10168,A827360
10168,Q720356
10168,Q-100512
10168,"4,5-dihydroxy-9,10-dioxo-2-anthracenecarboxylic acid"
10168,"4,5-dihydroxy-9,10-dioxoanthracene-2-carboxylicacid"
10168,BRD-K27335680-001-01-9
10168,"2-Anthroic acid,10-dihydro-4,5-dihydroxy-9,10-dioxo-"
10168,"4,5-dihydroxy-9,10-diketo-anthracene-2-carboxylic acid"
10168,"2-Anthracenecarboxylic acid,10-dihydro-4,5-dihydroxy-9,10-dioxo-"
10168,"4,5-bis(oxidanyl)-9,10-bis(oxidanylidene)anthracene-2-carboxylic acid"
10168,"4,5-Dihydroxy-9,10-dioxo-9,10-dihydro-2-anthracenecarboxylic acid #"
10168,"9,10-Dihydro-4,5-dihydroxy-9,10-dioxo-2-anthracene carboxylic acid"
10168,"9,10-Dihydro-4,5-dihydroxy-9,10-dioxo-2-anthracenecarboxylic acid, 9CI"
443158,(-)-Linalool
443158,126-91-0
443158,L-Linalool
443158,(R)-(-)-Linalool
443158,"(R)-3,7-dimethylocta-1,6-dien-3-ol"
443158,(3R)-Linalool
443158,Licareol
443158,LINALOOL (+)
443158,"1,6-Octadien-3-ol, 3,7-dimethyl-, (3R)-"
443158,"Linalool, (-)-"
443158,"(3R)-3,7-dimethylocta-1,6-dien-3-ol"
443158,"(R)-3,7-Dimethyl-1,6-octadien-3-ol"
443158,LEVO-LINALOOL
443158,3U21E3V8I2
443158,"LINALOOL, L-"
443158,CHEBI:28
443158,LINALOOL R-(-)-FORM
443158,UNII-3U21E3V8I2
443158,DTXSID40872607
443158,(R)-linalool
443158,EINECS 204-811-2
443158,"3R,7-dimethylocta-1,6-dien-3-ol"
443158,"(R)-(-)-3,7-Dimethyl-1,6-octadien-3-ol"
443158,laevo-linalool
443158,"(-)-3,7-dimethyl-1,6-octadien-3-ol"
443158,"(3R)-3,7-dimethyl-1,6-octadien-3-ol"
443158,MFCD00135469
443158,Spectrum_000212
443158,SpecPlus_000909
443158,Spectrum2_001944
443158,Spectrum3_001173
443158,Spectrum4_001777
443158,Spectrum5_000393
443158,"1,6-OCTADIEN-3-OL, 3,7-DIMETHYL-, (-)-"
443158,BSPBio_002785
443158,KBioGR_002294
443158,KBioSS_000692
443158,DivK1c_007005
443158,SCHEMBL891312
443158,SPECTRUM1501212
443158,SPBio_002007
443158,CHEMBL235672
443158,KBio1_001949
443158,KBio2_000692
443158,KBio2_003260
443158,KBio2_005828
443158,KBio3_002285
443158,DTXCID40820244
443158,"(-)-Linalool, analytical standard"
443158,CCG-38497
443158,"L-Linalool, natural, >=95%, FG"
443158,LINALOOL R-(-)-FORM [MI]
443158,AKOS028109218
443158,LMPR0102010013
443158,SDCCGMLS-0066889.P001
443158,SMP2_000331
443158,NCGC00095658-01
443158,NCGC00095658-02
443158,BS-20066
443158,"1,6-Octadien-3-ol, 3,7-dimethyl-, (R)-"
443158,J-005448
443158,"(-)-Linalool, >=95.0% (sum of enantiomers, GC)"
443158,Q27105200
443158,"(R) - 3,7 - dimethyl - 1,6 - octadien - 3 - ol"
5325830,(-)-Terpinen-4-ol
5325830,20126-76-5
5325830,(-)-4-Terpineol
5325830,"4-Terpinenol, L-"
5325830,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-, (1R)-"
5325830,(R)-Terpinen-4-ol
5325830,(R)-4-Carvomenthenol
5325830,"p-Menth-1-en-4-ol, (R)-(-)-"
5325830,"4-Terpineol, (-)-"
5325830,"4-Carvomenthenol, (-)-"
5325830,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-, (R)-"
5325830,(R)-(-)-p-Menth-1-en-4-ol
5325830,(1R)-4-methyl-1-propan-2-ylcyclohex-3-en-1-ol
5325830,UNII-8VI196VS5T
5325830,8VI196VS5T
5325830,(R)-4-Methyl-1-(1-methylethyl)-3-cyclohexen-1-ol
5325830,(1R)-4-Methyl-1-(1-methylethyl)-3-cyclohexen-1-ol
5325830,L-4-terpineneol
5325830,L-4-terpineol
5325830,L-terpinen-4-ol
5325830,(R)-p-Menth-1-en-4-ol
5325830,(R)-1-Isopropyl-4-methyl-3-cyclohexen-1-ol
5325830,MFCD00167108
5325830,"1-Isopropyl-4-methyl-3-cyclohexen-1-ol, (R)-"
5325830,P-Meth-1-en-4-OL
5325830,CHEMBL2287509
5325830,SCHEMBL13180470
5325830,WRYLYDPHFGVWKC-JTQLQIEISA-N
5325830,DTXSID101033857
5325830,C10 H18 O
5325830,AKOS028109360
5325830,"(-)-Terpinen-4-ol, analytical standard"
5325830,AS-10641
5325830,(R)-1-isopropyl-4-methylcyclohex-3-en-1-ol
5325830,D91315
5325830,EN300-7413298
5325830,J-013035
5325830,(1R)-4-methyl-1-(propan-2-yl)cyclohex-3-en-1-ol
5325830,Q27271081
5325830,"3-ciclohexen-1-ol, 4-metil-1-(1-metiletil)-, (1r)-"
5325830,"3-Cyclohexen-1-ol,4-methyl-1-(1-methylethyl)-,(1R)-"
5325830,"(-)-Terpinen-4-ol, >=95.0% (sum of enantiomers, GC)"
5280805,RUTIN
5280805,153-18-4
5280805,rutoside
5280805,Quercetin 3-rutinoside
5280805,Phytomelin
5280805,Birutan
5280805,Myrticolorin
5280805,Eldrin
5280805,Globulariacitrin
5280805,Ilixanthin
5280805,Osyritrin
5280805,Paliuroside
5280805,Tanrutin
5280805,Globularicitrin
5280805,Rutabion
5280805,Sophorin
5280805,Rutin trihydrate
5280805,3-Rutinosyl quercetin
5280805,Bioflavonoid
5280805,Violaquercitrin
5280805,Yunxianggan
5280805,Rutozyd
5280805,Melin
5280805,Rutine
5280805,Rutinic acid
5280805,3-Rhamnoglucosylquercetin
5280805,Birutan Forte
5280805,Quercetin 3-O-rutinoside
5280805,Quercetin-3-rutinoside
5280805,Oxyritin
5280805,Rutosido
5280805,Rutosidum
5280805,Rutinum
5280805,Rutinion acid
5280805,Novarrutina
5280805,Violaquercetrin
5280805,Quercitin 3-rutinoside
5280805,Venoruton
5280805,Quercetin rhamnoglucosine
5280805,Quercetin-3beta-rutinoside
5280805,Quercetin 3-rhamnoglucoside
5280805,Quercetol 3-rhamnoglucoside
5280805,C.I. 75730
5280805,Birutin
5280805,Vitamin P
5280805,"3,3',4',5,7-Pentahydroxyflavone-3-rutinoside"
5280805,quercetin-3-O-rutinoside
5280805,USAF CF-5
5280805,hydroxyethylrutoside
5280805,UNII-5G06TVY3R7
5280805,Rutosid
5280805,Rutoside [INN]
5280805,5G06TVY3R7
5280805,CCRIS 7564
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-((((2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)methyl)tetrahydro-2H-pyran-2-yl)oxy)-4H-chromen-4-one"
5280805,DTXSID3022326
5280805,"Rutinoside, quercetin-3, beta-"
5280805,CHEBI:28527
5280805,Rutin [JAN:NF]
5280805,Quercetin 3-O-beta-D-rutinoside
5280805,Rutosidum [INN-Latin]
5280805,NSC 9220
5280805,NSC-9220
5280805,Rutosido [INN-Spanish]
5280805,EINECS 205-814-1
5280805,BRN 0075455
5280805,"3-Rhamnoglucoside of 3,3',4',5,7-pentahydroxyflavone"
5280805,AI3-19098
5280805,CHEMBL226335
5280805,DTXCID802326
5280805,5-18-05-00519 (Beilstein Handbook Reference)
5280805,Rutoside (INN)
5280805,"2-(3,4-DIHYDROXYPHENYL)-5,7-DIHYDROXY-4-OXO-4H-CHROMEN-3-YL 6-O-(6-DEOXY-ALPHA-L-MANNOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE"
5280805,"3-[[6-O-(6-Deoxy-alpha-l-mannopyranosyl)-beta-d-glucopyranosyl]oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one"
5280805,NCGC00160628-01
5280805,"Flavone, 3,3',4',5,7-pentahydroxy-, 3-(O-rhamnosylglucoside)"
5280805,"Quercetin, 3-(6-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranoside)"
5280805,"3,3',4',5,5',7-Hexahydroxyflavone (6-O-alpha-L-rhamnosyl-beta-D-glucoside)"
5280805,"Quercetin, 3-(6-0-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside)"
5280805,"Rutinoside, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-1-benzopyran-3-yl"
5280805,Myrticalorin
5280805,Ilixathin
5280805,"3-((6-O-(6-Deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl)oxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one"
5280805,"4H-1-Benzopyran-4-one, 3-((6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl)oxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-"
5280805,"4H-1-Benzopyran-4-one,3-[[6-O-(6-deoxy-a-L-mannopyranosyl)-b-D-glucopyranosyl]oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-"
5280805,RUT
5280805,NSC9220
5280805,Rutoside (rutin)
5280805,"3-RHAMNOGLUCOSIDE OF 5,7,3',4'-TETRAHYDROXYFLAVONOL"
5280805,quercetin rutinoside
5280805,"Glucopyranoside, quercetin-3 6-O-alpha-L-rhamnopyranosyl-, beta-D"
5280805,"Glucopyranoside, quercetin-3 6-O-(6-deoxy-alpha-L-mannopyranosyl)-, beta-D-"
5280805,Rutin [JAN]
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxymethyl]tetrahydropyran-2-yl]oxy-chromen-4-one"
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one"
5280805,"4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-.alpha.-L-mannopyranosyl)-.beta.-D-glucopyranosyl]oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-"
5280805,CAS-153-18-4
5280805,SMR000112560
5280805,Quercetin 3 Rutinoside
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one"
5280805,Neoisorutin
5280805,quercetin 3-O-(alpha-L-rhamnosyl-(1->6)-beta-D-glucoside)
5280805,quercetin 3-O-[alpha-L-rhamnosyl-(1->6)-beta-D-glucoside]
5280805,"Quercetin, 3-Rhamnosyl-Glucosyl"
5280805,Rutin (Rutoside)
5280805,Venoruton (TN)
5280805,Quercetin Glycoside
5280805,MFCD00006830
5280805,"Rutin,(S)"
5280805,"3,3',4',5,7-Pentahydroxyflavone 3-rutinoside"
5280805,RUTIN [VANDF]
5280805,RUTIN [INCI]
5280805,207671-50-9
5280805,RUTIN [DSC]
5280805,RUTIN [USP-RS]
5280805,RUTIN [MI]
5280805,D09ALJ
5280805,Rutoside [INN:JAN:NF]
5280805,RUTOSIDE [WHO-DD]
5280805,beta-Quercetin-3-rutinoside
5280805,BIDD:PXR0020
5280805,SCHEMBL23243
5280805,MLS000759398
5280805,MLS001424098
5280805,BIDD:ER0377
5280805,DivK1c_000644
5280805,MEGxp0_000068
5280805,Rutin from Sophora japonica L.
5280805,ACon1_000075
5280805,cid_5280805
5280805,HMS502A06
5280805,KBio1_000644
5280805,RUTIN (95%)
5280805,C05CA01
5280805,NINDS_000644
5280805,"3,3',4',5,7-PENTAHYDROXYFLAVONE-3-RHAMNOGLUCOSIDE"
5280805,HMS2051B06
5280805,"3'4'5,7-tetOH-Flavone-3-rut"
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-mannopyranoside"
5280805,HY-N0148
5280805,Quercetin 3-O-beta-delta-rutinoside
5280805,Tox21_111945
5280805,Tox21_202602
5280805,BDBM50217942
5280805,s2350
5280805,AKOS015895432
5280805,Tox21_111945_1
5280805,CCG-100999
5280805,CS-5573
5280805,DB01698
5280805,DS-9708
5280805,NC00249
5280805,IDI1_000644
5280805,NCGC00160628-02
5280805,NCGC00160628-03
5280805,NCGC00260150-01
5280805,methyltetrahydro-2H-pyran-2-yloxy)methyl)
5280805,LS-194242
5280805,LS-194514
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3"
5280805,R0035
5280805,C05625
5280805,D08499
5280805,AB00374708-09
5280805,tetrahydro-2H-pyran-2-yloxy)-4H-chromen-4-one
5280805,A809400
5280805,EN300-18388402
5280805,Q407857
5280805,SR-01000759399
5280805,"-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-"
5280805,Q-201691
5280805,SR-01000759399-5
5280805,A8241DA0-6EC6-48BA-BD10-3F7BD61D42CE
5280805,BRD-K20482099-001-01-1
5280805,BRD-K20482099-001-11-0
5280805,QUERCETIN 3-O-alpha-L-RHAMNOPYRANOSYL-beta-D-GLUCOPYRANOSIDE
5280805,RUTIN (QUERCETIN-3-O-RUTINOSIDE) (CONSTITUENT OF GINKGO)
5280805,QUERCETIN 3-O-.ALPHA.-L-RHAMNOPYRANOSYL-.BETA.-D-GLUCOPYRANOSIDE
5280805,RUTIN (QUERCETIN-3-O-RUTINOSIDE) (CONSTITUENT OF GINKGO) [DSC]
5280805,RUTIN (QUERCETIN-3-O-RUTINOSIDE) (CONSTITUENT OF HAWTHORN LEAF WITH FLOWER)
5280805,"2-(3,4-dihydroxyphenyl)-4,5-dihydroxy-3-(3,4,5-trihydroxy-6-((3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl)oxymethyl)tetrahydropyran-2-yl)oxy-chromen-7-one"
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-((((2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)methyl)tetrahydro-2H-pyran-2-yl)oxy)-4H-chromen-4-one;Rutin"
5280805,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(((2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyltetrahydro-2H-pyran-2-yloxy)methyl)tetrahydro-2H-pyran-2-yloxy)-4H-chromen-4-one"
5280805,"2-(3,4-DIHYDROXYPHENYL)-5,7-DIHYDROXY-4H-CHROMEN-4-ONE-3-YL 6-O-.ALPHA.-L-RHAMNOPYRANOSYL-.BETA.-D-GLUCOSIDE"
5280805,"2-(3,4-DIHYDROXYPHENYL)-5,7-DIHYDROXY-4H-CHROMEN-4-ONE-3-YL 6-O-alpha-L-RHAMNOPYRANOSYL-beta-D-GLUCOSIDE"
5280805,"4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-.alpha.-L-mannopyranosyl)-.beta.-D-glucopyranosyl]-oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-"
5281793,Salvianolic acid A
5281793,96574-01-5
5281793,SALVIANOLIC ACID
5281793,Dan Phenolic Acid A
5281793,"(R)-3-(3,4-Dihydroxyphenyl)-2-(((E)-3-(2-((E)-3,4-dihydroxystyryl)-3,4-dihydroxyphenyl)acryloyl)oxy)propanoic acid"
5281793,(+)-Salvianolic acid A
5281793,Salvianolic-acid-A
5281793,CHEMBL457077
5281793,CHEBI:9017
5281793,"(2R)-3-(3,4-dihydroxyphenyl)-2-[(E)-3-[2-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-3,4-dihydroxyphenyl]prop-2-enoyl]oxypropanoic acid"
5281793,UNII-51622542XO
5281793,51622542XO
5281793,Salvianolicacid
5281793,AC1NQZ3H
5281793,SCHEMBL19235589
5281793,YMGFTDKNIWPMGF-UCPJVGPRSA-N
5281793,DTXSID701316580
5281793,BCP15440
5281793,HY-N0318
5281793,BDBM50414250
5281793,MFCD08458447
5281793,s9055
5281793,AKOS016009674
5281793,CCG-269648
5281793,DB15246
5281793,"Salvianolic acid A, analytical standard"
5281793,"(2R)-3-(3,4-dihydroxyphenyl)-2-[(E)-3-[2-[(E)-2-(3,4-dihydroxyphenyl)vinyl]-3,4-dihydroxy-phenyl]prop-2-enoyl]oxy-propanoic acid"
5281793,AS-75007
5281793,CS-0008816
5281793,A858684
5281793,Q-100906
5281793,Q27108214
5281793,"(2R)-3-(3,4-Dihydroxyphenyl)-2-[(E)-3-[2-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-3,4-dihydroxyphenyl]prop-2-enoyl]oxypropanoic acid;Salvianolic Acid A"
5281793,"(2R)-3-(3,4-dihydroxyphenyl)-2-{[(2E)-3-{2-[(1E)-2-(3,4-dihydroxyphenyl)ethenyl]-3,4-dihydroxyphenyl}prop-2-enoyl]oxy}propanoic acid"
5281793,"(alphaR)-alpha-[[(2E)-3-[2-[(1E)-2-(3,4-Dihydroxyphenyl)ethenyl]-3,4-dihydroxyphenyl]-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxybenzenepropanoic Acid"
5281793,"(R)-3-(3,4-Dihydroxyphenyl)-2-(((E)-3-(2-((E)-3,4-dihydroxystyryl)-3,4-dihydroxyphenyl)acryloyl)oxy)propanoicacid"
5281793,"BENZENEPROPANOIC ACID, .ALPHA.-(((2E)-3-(2-((1E)-2-(3,4-DIHYDROXYPHENYL)ETHENYL)-3,4-DIHYDROXYPHENYL)-1-OXO-2-PROPENYL)OXY)-3,4-DIHYDROXY-, (.ALPHA.R)-"
5281793,"BENZENEPROPANOIC ACID, .ALPHA.-((3-(2-(2-(3,4-DIHYDROXYPHENYL)ETHENYL)-3,4-DIHYDROXYPHENYL)-1-OXO-2-PROPENYL)OXY)-3,4-DIHYDROXY-, (R-(E,E))-"
5281793,"Benzenepropanoic acid, alpha-((3-(2-(2-(3,4-dihydroxyphenyl)ethenyl)-3,4-dihydroxyphenyl)-1-oxo-2-propenyl)oxy)-3,4-dihydroxy-, (R-(E,E))-"
13991590,Salvianolic acid C
13991590,115841-09-3
13991590,Salvianolicacid C
13991590,UNII-I16H9Z53ZL
13991590,I16H9Z53ZL
13991590,CHEMBL4077922
13991590,"(2R)-3-(3,4-dihydroxyphenyl)-2-[(E)-3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-1-benzofuran-4-yl]prop-2-enoyl]oxypropanoic acid"
13991590,"(R,E)-3-(3,4-Dihydroxyphenyl)-2-((3-(2-(3,4-dihydroxyphenyl)-7-hydroxybenzofuran-4-yl)acryloyl)oxy)propanoic acid"
13991590,"Benzenepropanoic acid, alpha-(((2E)-3-(2-(3,4-dihydroxyphenyl)-7-hydroxy-4-benzofuranyl)-1-oxo-2-propen-1-yl)oxy)-3,4-dihydroxy-, (alphaR)-"
13991590,Salvianolic-acid-C
13991590,"Benzenepropanoic acid, alpha-[[(2E)-3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-4-benzofuranyl]-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (alphaR)-"
13991590,SCHEMBL19236216
13991590,CHEBI:140104
13991590,DTXSID101341785
13991590,HY-N0319
13991590,BDBM50233805
13991590,MFCD16660675
13991590,AKOS026674262
13991590,"(2R)-3-(3,4-Dihydroxyphenyl)-2-({(2E)-3-[2-(3,4-dihydroxyphenyl)- 7-hydroxy-1-benzofuran-4-yl]-2-propenoyl}oxy)propanoic acid"
13991590,"(2R)-3-(3,4-dihydroxyphenyl)-2-[(E)-3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-benzofuran-4-yl]prop-2-enoyl]oxy-propanoic acid"
13991590,AC-34154
13991590,BS-50422
13991590,CS-0008886
13991590,Q27280236
13991590,"(R,E)-3-(3,4-Dihydroxyphenyl)-2-((3-(2-(3,4-dihydroxyphenyl)-7-hydroxybenzofuran-4-yl)acryloyl)oxy)propanoicacid"
13991590,"BENZENEPROPANOIC ACID, .ALPHA.-(((2E)-3-(2-(3,4-DIHYDROXYPHENYL)-7-HYDROXY-4-BENZOFURANYL)-1-OXO-2-PROPEN-1-YL)OXY)-3,4-DIHYDROXY-, (.ALPHA.R)-"
75412558,Salvianolic acid D
75412558,142998-47-8
75412558,UNII-28R85321EY
75412558,28R85321EY
75412558,"(R,E)-2-((3-(2-(carboxymethyl)-3,4-dihydroxyphenyl)acryloyl)oxy)-3-(3,4-dihydroxyphenyl)propanoic acid"
75412558,"Benzenepropanoic acid, alpha-(((2E)-3-(2-(carboxymethyl)-3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl)oxy)-3,4-dihydroxy-, (alphaR)-"
75412558,SALVIANOLICACID D
75412558,SalvianolicacidD
75412558,Salvianolic-acid-D
75412558,SCHEMBL21325112
75412558,CHEBI:177612
